timestamp,open,high,low,close,volume
2022-01-03 05:30:00,218.05,219.85,217.05,219.1,7765495.0
2022-01-04 05:30:00,219.5,221.7,219.05,220.25,9050253.0
2022-01-05 05:30:00,219.65,221.5,218.65,220.55,11230588.0
2022-01-06 05:30:00,219.0,220.4,218.2,218.7,8950589.0
2022-01-07 05:30:00,219.8,220.65,217.5,218.4,8855041.0
2022-01-10 05:30:00,219.9,224.7,218.9,223.3,15841299.0
2022-01-11 05:30:00,223.35,224.25,221.2,221.95,8020695.0
2022-01-12 05:30:00,222.5,223.65,221.6,222.75,13158894.0
2022-01-13 05:30:00,223.9,225.8,222.75,223.95,11501088.0
2022-01-14 05:30:00,223.95,224.8,222.3,222.6,10569725.0
2022-01-17 05:30:00,222.6,225.6,221.35,224.6,12318313.0
2022-01-18 05:30:00,224.6,227.3,220.3,220.75,14394097.0
2022-01-19 05:30:00,220.75,222.4,218.7,220.35,11473796.0
2022-01-20 05:30:00,220.55,222.15,218.0,218.75,17329896.0
2022-01-21 05:30:00,218.5,220.5,216.0,217.05,16586264.0
2022-01-24 05:30:00,217.05,217.75,210.9,211.8,17354942.0
2022-01-25 05:30:00,212.0,214.7,209.55,214.3,18322935.0
2022-01-27 05:30:00,211.25,215.5,211.1,214.6,23149684.0
2022-01-28 05:30:00,215.1,219.25,215.1,217.6,15276991.0
2022-01-31 05:30:00,218.5,220.75,217.1,220.2,15039006.0
2022-02-01 05:30:00,221.0,228.8,219.15,227.75,43207074.0
2022-02-02 05:30:00,230.0,233.3,229.0,232.15,41130638.0
2022-02-03 05:30:00,232.15,235.2,231.8,234.45,27845963.0
2022-02-04 05:30:00,237.25,238.5,231.55,234.3,56705951.0
2022-02-07 05:30:00,234.0,234.75,228.5,230.2,24171083.0
2022-02-08 05:30:00,230.3,232.3,229.05,231.25,16201280.0
2022-02-09 05:30:00,232.3,233.0,228.75,230.15,11893807.0
2022-02-10 05:30:00,228.7,233.4,227.75,232.25,19563580.0
2022-02-11 05:30:00,232.0,233.3,229.8,232.45,18096561.0
2022-02-14 05:30:00,226.0,226.0,218.5,219.45,22745228.0
2022-02-15 05:30:00,221.0,223.5,218.55,223.0,12875311.0
2022-02-16 05:30:00,223.8,224.7,221.85,222.75,11231596.0
2022-02-17 05:30:00,223.05,224.35,220.85,222.65,14024149.0
2022-02-18 05:30:00,222.65,223.45,221.5,221.9,8670947.0
2022-02-21 05:30:00,220.3,221.3,217.15,218.0,16129017.0
2022-02-22 05:30:00,215.0,216.9,213.0,214.85,25749340.0
2022-02-23 05:30:00,216.8,217.5,215.05,215.95,11014283.0
2022-02-24 05:30:00,210.0,213.3,207.0,208.5,41341523.0
2022-02-25 05:30:00,211.5,216.5,210.55,213.95,23633656.0
2022-02-28 05:30:00,213.2,216.45,210.8,215.85,20034633.0
2022-03-02 05:30:00,214.4,216.6,212.45,215.3,19295994.0
2022-03-03 05:30:00,216.05,220.2,216.0,219.4,28532668.0
2022-03-04 05:30:00,217.7,227.4,217.0,225.5,66835736.0
2022-03-07 05:30:00,222.0,227.0,220.1,224.95,45258669.0
2022-03-08 05:30:00,223.9,228.45,223.75,226.9,36036336.0
2022-03-09 05:30:00,227.7,231.4,226.1,229.25,42294906.0
2022-03-10 05:30:00,231.0,232.5,227.85,232.0,36132245.0
2022-03-11 05:30:00,231.9,237.1,230.15,236.35,41699184.0
2022-03-14 05:30:00,236.25,239.45,235.3,239.0,35113638.0
2022-03-15 05:30:00,239.0,241.4,235.9,237.85,32998305.0
2022-03-16 05:30:00,240.0,243.0,239.1,242.6,21629521.0
2022-03-17 05:30:00,245.25,245.4,242.7,244.9,34223740.0
2022-03-21 05:30:00,245.9,247.75,243.8,244.5,27975134.0
2022-03-22 05:30:00,244.55,250.75,243.55,249.75,36945426.0
2022-03-23 05:30:00,251.45,253.7,248.5,252.0,40491633.0
2022-03-24 05:30:00,251.95,256.5,251.45,254.85,38239419.0
2022-03-25 05:30:00,255.3,255.75,249.25,253.35,29284643.0
2022-03-28 05:30:00,254.0,258.0,252.55,257.05,24916402.0
2022-03-29 05:30:00,257.05,257.5,253.75,254.6,18122714.0
2022-03-30 05:30:00,255.1,256.4,248.65,249.2,17603827.0
2022-03-31 05:30:00,249.6,254.35,249.5,250.65,25656796.0
2022-04-01 05:30:00,250.0,255.35,248.8,253.3,14305709.0
2022-04-04 05:30:00,253.1,257.9,251.1,255.45,15907398.0
2022-04-05 05:30:00,256.05,261.85,255.1,259.45,27183142.0
2022-04-06 05:30:00,257.5,263.35,257.3,259.6,19597941.0
2022-04-07 05:30:00,258.0,262.2,255.8,256.65,16061089.0
2022-04-08 05:30:00,258.0,268.85,256.0,267.8,37826800.0
2022-04-11 05:30:00,268.75,273.15,266.0,267.5,46147653.0
2022-04-12 05:30:00,266.9,268.65,263.1,264.8,23553762.0
2022-04-13 05:30:00,265.3,270.6,263.65,269.55,21414383.0
2022-04-18 05:30:00,268.0,272.5,267.25,270.1,24399444.0
2022-04-19 05:30:00,272.0,272.5,258.8,261.55,23380138.0
2022-04-20 05:30:00,262.9,265.45,257.55,259.55,24510612.0
2022-04-21 05:30:00,259.7,264.45,259.6,260.4,23412279.0
2022-04-22 05:30:00,260.0,263.0,258.55,261.1,15671273.0
2022-04-25 05:30:00,258.8,259.0,252.5,255.25,24208645.0
2022-04-26 05:30:00,256.6,260.7,256.25,258.95,20536714.0
2022-04-27 05:30:00,256.2,258.5,255.75,257.5,16580824.0
2022-04-28 05:30:00,259.5,263.7,258.15,261.1,27924384.0
2022-04-29 05:30:00,263.0,263.0,258.5,259.55,20419904.0
2022-05-02 05:30:00,258.0,264.5,257.05,263.15,18965820.0
2022-05-04 05:30:00,264.0,266.05,258.6,259.75,25951999.0
2022-05-05 05:30:00,262.0,265.2,260.4,262.05,17932895.0
2022-05-06 05:30:00,259.0,267.35,258.9,266.65,34490123.0
2022-05-09 05:30:00,266.15,266.15,260.55,262.95,21403710.0
2022-05-10 05:30:00,262.0,266.8,259.1,259.75,18033260.0
2022-05-11 05:30:00,259.0,262.2,251.75,255.65,17344099.0
2022-05-12 05:30:00,255.0,256.4,249.15,252.9,20044726.0
2022-05-13 05:30:00,254.95,260.85,254.5,258.6,11921627.0
2022-05-16 05:30:00,259.95,259.95,253.0,254.1,8186859.0
2022-05-17 05:30:00,255.0,265.5,254.8,264.7,17797974.0
2022-05-18 05:30:00,266.0,267.8,263.15,266.8,20200332.0
2022-05-19 05:30:00,262.6,279.25,262.6,275.65,78287713.0
2022-05-20 05:30:00,277.0,282.35,277.0,280.0,32370771.0
2022-05-23 05:30:00,280.0,280.45,273.05,274.5,21700165.0
2022-05-24 05:30:00,275.0,275.0,270.0,270.85,15547968.0
2022-05-25 05:30:00,272.95,273.9,270.5,272.7,15288648.0
2022-05-26 05:30:00,268.25,268.25,263.85,266.7,18420159.0
2022-05-27 05:30:00,269.0,270.7,265.05,269.2,13468067.0
2022-05-30 05:30:00,270.5,271.0,267.6,269.05,11819102.0
2022-05-31 05:30:00,269.05,274.5,266.4,270.65,23208345.0
2022-06-01 05:30:00,270.65,274.1,270.2,271.85,14699792.0
2022-06-02 05:30:00,270.7,274.45,267.85,273.5,14240994.0
2022-06-03 05:30:00,275.0,275.7,271.6,272.7,12487862.0
2022-06-06 05:30:00,272.4,275.8,269.7,274.8,10925182.0
2022-06-07 05:30:00,273.2,275.0,272.25,273.9,10828539.0
2022-06-08 05:30:00,273.95,274.4,266.2,267.9,14361969.0
2022-06-09 05:30:00,267.8,271.7,265.75,270.85,9860194.0
2022-06-10 05:30:00,269.05,271.0,268.75,270.15,8371061.0
2022-06-13 05:30:00,266.4,269.1,263.0,264.65,11092690.0
2022-06-14 05:30:00,263.2,267.45,263.05,265.45,7422193.0
2022-06-15 05:30:00,266.0,267.3,263.05,263.4,5059474.0
2022-06-16 05:30:00,267.0,267.9,259.5,260.7,14293357.0
2022-06-17 05:30:00,259.0,264.15,258.55,263.3,16654660.0
2022-06-20 05:30:00,263.3,266.15,261.35,264.1,17081136.0
2022-06-21 05:30:00,265.0,270.85,264.1,269.9,13883034.0
2022-06-22 05:30:00,267.0,270.3,264.9,265.3,11320918.0
2022-06-23 05:30:00,265.5,267.25,262.4,265.5,9067252.0
2022-06-24 05:30:00,266.1,268.35,265.2,265.85,7013132.0
2022-06-27 05:30:00,267.0,270.65,266.5,269.95,8172964.0
2022-06-28 05:30:00,268.9,272.25,268.55,271.85,11240154.0
2022-06-29 05:30:00,269.25,275.0,269.15,274.05,16018449.0
2022-06-30 05:30:00,273.95,274.7,272.0,273.5,19262054.0
2022-07-01 05:30:00,273.5,285.0,271.2,284.35,35165665.0
2022-07-04 05:30:00,285.65,293.3,284.8,291.9,39881736.0
2022-07-05 05:30:00,293.0,293.0,285.75,286.9,18568655.0
2022-07-06 05:30:00,286.1,290.0,285.3,289.3,18292925.0
2022-07-07 05:30:00,291.0,293.15,288.5,291.95,13794991.0
2022-07-08 05:30:00,292.9,294.45,290.4,293.05,11110418.0
2022-07-11 05:30:00,293.0,296.95,292.05,295.0,12352667.0
2022-07-12 05:30:00,293.0,295.35,290.9,292.7,14074628.0
2022-07-13 05:30:00,293.0,294.8,292.7,294.05,9277570.0
2022-07-14 05:30:00,294.3,296.35,289.15,290.85,13414357.0
2022-07-15 05:30:00,292.0,294.0,289.5,293.55,11025420.0
2022-07-18 05:30:00,295.0,296.3,293.75,295.3,11315876.0
2022-07-19 05:30:00,295.0,295.6,292.7,294.6,9188419.0
2022-07-20 05:30:00,294.9,299.5,293.6,298.2,15789281.0
2022-07-21 05:30:00,299.0,302.2,298.0,299.55,16042840.0
2022-07-22 05:30:00,300.0,302.5,298.1,300.55,9967545.0
2022-07-25 05:30:00,299.0,302.95,298.8,301.1,10640727.0
2022-07-26 05:30:00,301.0,303.75,300.45,302.45,9739177.0
2022-07-27 05:30:00,302.85,305.0,300.6,304.15,9346146.0
2022-07-28 05:30:00,304.9,305.2,302.4,303.45,10839070.0
2022-07-29 05:30:00,305.0,305.9,301.35,303.05,16932743.0
2022-08-01 05:30:00,304.0,308.8,303.1,307.5,15889556.0
2022-08-02 05:30:00,310.0,316.65,308.2,309.95,38982557.0
2022-08-03 05:30:00,310.9,310.9,303.65,308.15,17695228.0
2022-08-04 05:30:00,308.0,310.35,307.15,309.5,15901918.0
2022-08-05 05:30:00,309.5,311.8,309.1,310.85,10088723.0
2022-08-08 05:30:00,310.95,313.95,310.05,313.15,8307140.0
2022-08-10 05:30:00,313.15,314.1,310.75,311.2,8923568.0
2022-08-11 05:30:00,313.0,313.45,305.3,306.25,10885990.0
2022-08-12 05:30:00,306.25,309.4,304.5,308.55,6422504.0
2022-08-16 05:30:00,308.55,311.5,308.55,310.55,8609864.0
2022-08-17 05:30:00,311.7,313.25,311.0,312.55,7975854.0
2022-08-18 05:30:00,313.0,316.0,312.6,315.65,9883851.0
2022-08-19 05:30:00,316.15,316.15,311.2,312.0,10422413.0
2022-08-22 05:30:00,311.2,317.0,311.0,314.4,11355837.0
2022-08-23 05:30:00,312.95,316.0,312.1,315.9,9338887.0
2022-08-24 05:30:00,315.75,319.45,313.05,314.1,11346892.0
2022-08-25 05:30:00,315.45,316.4,311.6,312.35,7759104.0
2022-08-26 05:30:00,314.75,315.4,312.0,312.9,6956588.0
2022-08-29 05:30:00,310.0,314.95,308.85,313.55,11361400.0
2022-08-30 05:30:00,314.25,321.4,314.25,320.5,17829428.0
2022-09-01 05:30:00,319.5,321.9,316.0,317.6,13254985.0
2022-09-02 05:30:00,318.7,324.25,318.05,323.15,25758860.0
2022-09-05 05:30:00,325.0,329.6,323.75,328.85,17471906.0
2022-09-06 05:30:00,330.0,330.0,326.4,327.15,11970750.0
2022-09-07 05:30:00,326.0,328.3,325.25,326.1,8085824.0
2022-09-08 05:30:00,329.0,330.6,327.5,329.9,10911130.0
2022-09-09 05:30:00,330.6,333.3,330.0,330.5,9408098.0
2022-09-12 05:30:00,332.0,332.4,330.0,330.9,8712689.0
2022-09-13 05:30:00,331.7,335.0,330.6,334.4,10520207.0
2022-09-14 05:30:00,331.0,339.0,330.95,335.35,12267025.0
2022-09-15 05:30:00,336.4,337.05,332.9,334.1,8418672.0
2022-09-16 05:30:00,332.35,334.6,329.7,331.3,12492851.0
2022-09-19 05:30:00,329.1,336.9,329.1,335.6,14365461.0
2022-09-20 05:30:00,338.75,339.6,335.0,336.0,9526068.0
2022-09-21 05:30:00,336.0,345.2,335.5,340.95,20992080.0
2022-09-22 05:30:00,341.0,348.75,340.9,345.05,24179987.0
2022-09-23 05:30:00,347.5,349.55,343.3,346.4,22838807.0
2022-09-26 05:30:00,344.85,345.95,331.75,332.6,16205789.0
2022-09-27 05:30:00,335.0,339.55,334.0,334.85,9991052.0
2022-09-28 05:30:00,331.95,333.3,324.3,324.95,15552911.0
2022-09-29 05:30:00,329.0,334.9,327.75,333.05,18281337.0
2022-09-30 05:30:00,333.05,335.75,330.15,332.2,12427919.0
2022-10-03 05:30:00,332.9,333.0,323.25,324.4,9111289.0
2022-10-04 05:30:00,328.7,334.0,328.0,332.85,8803255.0
2022-10-06 05:30:00,335.0,339.3,332.55,336.65,22235092.0
2022-10-07 05:30:00,336.8,336.85,331.3,334.1,10506078.0
2022-10-10 05:30:00,330.0,331.45,326.05,327.85,9388996.0
2022-10-11 05:30:00,329.0,330.45,325.1,326.3,10609956.0
2022-10-12 05:30:00,327.95,331.45,324.75,330.1,10337544.0
2022-10-13 05:30:00,329.95,331.3,328.0,328.65,7266724.0
2022-10-14 05:30:00,332.3,333.9,330.85,332.1,6424915.0
2022-10-17 05:30:00,331.1,334.75,329.6,332.25,6929063.0
2022-10-18 05:30:00,333.95,341.0,333.55,340.3,20887417.0
2022-10-19 05:30:00,343.1,347.45,339.8,346.35,16296080.0
2022-10-20 05:30:00,347.0,350.95,344.8,349.7,18474706.0
2022-10-21 05:30:00,353.2,353.2,344.5,345.6,27372160.0
2022-10-24 05:30:00,348.95,349.7,347.0,347.7,3170564.0
2022-10-25 05:30:00,349.45,349.5,343.65,346.3,17242211.0
2022-10-27 05:30:00,346.65,348.35,343.85,345.8,18558597.0
2022-10-28 05:30:00,347.55,348.6,345.1,345.8,13069167.0
